[0.34] 大家好
[9034.72] 我们本系空气卡特攻159啊
[9036.52] 这不是开玩笑的
[9037.2] 拜拜
[9039.76] 你还是没我们快嘞
[9043.9] 好扫一下有没有腰带哦
[9045.58] 哦他有个屁的腰带哇
[9048.62] 哦能接这能接啊
[9051.08] 可以可以的
[9052.86] 大嘴鸥兄弟
[9053.62] 这都能接腰带
[9055.46] 不是在宝帅新身上吗
[9057.57] 对吧
[9058.53] 他大嘴刚好接了个扫墓随机数好一点的
[9064.22] 他是不是以为稳了
[9065.3] 刚才强龙那里保护的时候
[9066.46] 他就尴尬了
[9067.22] 必定被双杀
[9073.62] 还打三把
[9074.6] 快快快快吧
[9077.31] 简简单单啊
[9078.15] 简简单单
[9079.19] 打的时间还没选的时间多
[9081.15] 仅仅打了个几十把
[9082.15] 相当于啊他也不标
[9083.23] 你打了几十把
[9084.03] 哎呀
[9085.15] 这个信仰啥都不标
[9089.67] 什么队啊
[9090.11] 七七林队啊
[9090.75] 齐鑫林队嗯
[9092.62] 还是一样的啊
[9093.6] 这七进六我们又上这个
[9095.2] 然后另外一只上谁呢
[9096.6] 他有Y喷
[9097.24] 有地龙
[9098.13] 这个好像是这个坏地比较好吧
[9100.53] 坏地
[9104.88] 或者你说飞翔机去反开他的空间啊
[9107.44] 这样其实也是可以的
[9108.92] 飞向机反开他空间
[9110.94] 我们反开他空间吧
[9112.92] 有时候确实也觉得嗯
[9118.92] 不是很方便呢
[9122.56] 他先不
[9132.58] 最后一只
[9133.3] 我想一下上喷火龙还是花D哪个好点
[9137.56] 我喷火龙感觉被他突出阴影来了
[9142.08] 还得是喷火龙啊
[9149.32] 喷火龙吧
[9152.19] 就是说我们如果不不不用龙尾的话
[9156.19] 龙威那种打重空间好一点啊
[9157.95] 重空间他这个不算重空间啊
[9159.83] 而且他有几个高速
[9160.95] 尤其是长耳兔
[9161.67] 马和长耳兔那么快
[9162.95] 他不算是重空间
[9167.32] 你看人家也是这么上啊
[9169.3] 所以他并不算是重生点
[9173.64] 那这里的话这喷火龙肯定得怂啊
[9175.82] 不怂哪叫喷火龙啊
[9177.26] 那你怂我也打不死这个
[9185.04] 打不死这个770
[9186.16] 那是不是点呗啊
[9191.59] 喷火龙直接走了
[9192.35] 你走不走的话
[9193.03] 反正我都打右边的上
[9194.73] 谁上的是地龙
[9195.69] 我我不会开那个什么的啊
[9197.39] 这里不可能开空间
[9198.93] 开顺风的啊
[9199.83] 没任何道理啊
[9203.34] 他可能念我们一下也可以好
[9206.14] 无炸弹伤害可以啊
[9208.78] 还有中毒开空间吗
[9211.02] 你真开空间了
[9214.08] 没有我没关系
[9215.08] 随便吃
[9215.7] 我问你开不开空间
[9216.88] 我就问一句
[9219.92] 一下哎呦哎呦还双光速啊
[9224.56] 你你会玩啊
[9226.84] 那我要开顺风了
[9230.06] 嗯不行
[9230.76] 开顺风不够
[9231.88] 还得双点
[9236.92] 污泥炸弹把月亮之地
[9244.3] 不开啊不开
[9245.74] 你开顺风的话
[9247.34] 这里物量达到是770吗
[9254.52] 齐齐
[9255] 你又走
[9255.32] 你看他又走又换
[9257.83] 喷火龙
[9258.51] 要地震了
[9259.35] 没进地震吗
[9259.99] 这是个好直接地震
[9262.03] 那我死就行
[9262.75] 这没关系啊
[9267.78] 震死金光花
[9271.54] 我们月亮这里压地龙血线
[9274.15] 给他撒个毒
[9274.91] 满地后面的人上来就中毒了
[9276.15] 当然他本来就中毒了
[9277.43] 他最后这谁干冰还是先布啊
[9280.58] 月亮这里轰一发
[9284.96] 伤害很高啊
[9285.92] 热风他就死了
[9286.52] 有没有不用我齐星
[9288.649] 你不吃了王一博吗
[9289.729] 那接下来就简单了
[9290.969] 顺风加上把他干了就完了
[9292.089] 是不是啊
[9294.769] 顺风加上热风
[9314.24] 地龙又走
[9315.56] 换谁来卖
[9318.74] 他那个地龙其实已经没有用了啊
[9320.88] 地龙这不地龙没有用了
[9323.74] 因为我们最快等会接下来他杀了分地
[9326.56] 我们就扫墓嘛
[9332.9] 最后这是谁
[9333.82] 最后只是不会是钢兵吧
[9335.26] 钢兵就难受啊
[9338.06] 钢兵啊
[9338.84] 钢兵
[9341.16] 但是已经清场了呀
[9345.88] 顺风
[9351.6] as a ph7星已经卖了
[9355.19] 打了喷火龙30%的血量
[9357.55] 对面都是肉喷的
[9360.04] 打这么少
[9362.52] 对面也热风
[9363.66] 没有击中喷火龙啊
[9366.549] 机动喷火龙话打我们一点血
[9368.869] 最后一只的话就是这个钢兵来了啊
[9375.98] 看是不是钢兵
[9377.06] 如果是钢兵
[9377.82] 我们锁水流喷射啊
[9378.84] 锁水流喷射够够的水平
[9381.77] 要打外喷压曲线嘛
[9382.89] 然后再热风就完事了
[9384.13] 如果不是钢兵扫墓清场地龙没有用啊
[9387.58] 果然是钢兵啊
[9388.44] 果然是钢兵
[9389.08] 那钢兵不用担心他啊
[9390.44] 因为热风他必死是吧
[9392.65] 热风他必死
[9393.85] 然后这里加一个这个水流喷射
[9397.039] 杀压喷火龙血线嘛
[9398.539] 压他血线啊
[9399.819] 那一倍伤害威力80
[9401.899] 再补个这个恶风
[9403.119] 差不多刚灭手
[9404.88] 钓我鱼啊
[9405.48] 钓我鱼
[9406.4] 那么我们杀了
[9407.8] 反正我杀的是外喷的地龙
[9409.12] 卖了地龙中毒
[9415.04] 嘿水流喷射压血线压多少哦
[9417.06] 不够差很远呐
[9418.2] 哎呀可惜呀
[9420.38] 还热风差很远
[9423.42] 伤害不错啊
[9425.999] 他刚病
[9426.959] 他怎么就直接走了
[9428.199] 难道说没有带保护吗
[9429.79] 他保护看看情况有可能啊
[9431.57] 那不管怎么说
[9432.43] 这无所谓啊
[9433.11] 无所谓
[9433.59] 那接下来我们就清场了
[9434.91] 因为钢兵他是接不了什么的
[9436.87] 钢兵他是接不了
[9438.15] 这个是热风的啊
[9440.83] 啊杀了我没问题哇
[9442.39] 好高的力度啊
[9444.5] 那我们还是有着绝对的出售权呢
[9447.99] 如果他热风就杀不掉我
[9449.35] 他钢兵突不了啊
[9450.23] 我点的水流喷射啊
[9451.15] 他突不了
[9453.43] 那就双杀了钢兵啊
[9457.169] 15%的血和百分之百的血
[9459.369] 热风极限特攻力度摆在这里
[9461.969] 自信热风
[9474.06] 喷火龙怂一下无所谓
[9483.88] 热风命中
[9484.96] 那钢兵就阵亡了
[9486.12] 你看接不了的啊
[9489.76] 哎呀啧
[9494.03] 原来是这样
[9494.87] 有没有烧伤
[9495.71] 没有烧伤
[9499.8] 也有个别腰带钢兵的
[9501.72] 那我也没话说
[9504.96] 对
[9514.18] 赶紧用水流喷射啊
[9515.68] 双连宝哎
[9516.54] 等一下
[9518.73] 你不是有突袭吗
[9519.69] 你双联保双联保
[9521.07] 我这我这个根本没耐久啊
[9522.93] 我这个喷火龙唉
[9525.11] 腰带钢笔
[9527.52] 我说稳赢的啊
[9529.18] 腰带钢笔
[9529.88] 腰带钢兵
[9530.4] 那就稳不了了
[9531] 不好意思
[9559.46] 什么队啊啊又是前喷涌队
[9561.42] 那还是老样子啊
[9563.58] 台湾的首发洗衣机和那个啥管你首发啥哦
[9567.67] 他的抗妖精单位确实比较多呀
[9569.99] 哎呀一二
[9574.549] 啊三四是吧
[9576.549] 都是秒选的
[9577.669] 没啥好说的
[9580.23] 大部分时候还是选喷火龙
[9613.86] 好友这个没问题
[9619.28] 顺风开
[9622.24] 哎亮宝时捷点啊
[9625.74] 拍金光花
[9626.5] 那就撒毒撒毒
[9627.5] 他也无所谓
[9628.02] 人家后面有毒系妙花啥的啊
[9629.96] 哎他拍一个
[9631.06] 然后点个热风啥的嘛
[9634.46] 后面是妙蛙花
[9640.7] 阿派拍的是
[9642.06] 我去拍风向机
[9642.86] 那兄弟你疯了吗
[9645.14] 不让开顺风
[9648.42] 没记你记不记得
[9649.46] 金光花不要紧啊
[9650.42] 他他我知道他的意思
[9651.58] 他的意思是拍分金杀分要精啊
[9652.94] 对不对
[9655.36] 但是
[9658.58] 我最亮宝石啊
[9659.94] 外分不阵亡了吗
[9661.06] 直接哦
[9663.14] 这么不想让我开
[9664.32] 然后他的意思是后面有啥
[9665.78] 后面有围巾
[9666.3] 地龙是不是啊
[9667.94] 或者是妙花啥的
[9668.9] 哎这妙花最烦心
[9669.94] 妙花说实话你要催了
[9672.36] 你说你怎么说
[9673.2] 如果他地龙的话怎么说
[9676.84] 不让他在后面
[9679.77] 很有可能是地龙啥的
[9681.19] 他不让你开顺风啊
[9682.45] 他牺牲歪风
[9683.17] 他也不让你开顺风啊
[9689.72] 后面是谁
[9690.44] 这么那个啥呀
[9691.72] 这么要杀分小技能啊
[9694.54] 洛托洛托姆不行啊
[9695.54] 洛托姆兄弟
[9696.5] 洛托姆兄弟
[9697.56] 你恐怕不行啊
[9702.28] 我们是有玄女压个血线
[9705.88] 这边的话当然是力量宝石
[9707.84] 接着点内
[9710.7] 你维京洛托姆也无所谓啊
[9712.48] 他维基洛托姆
[9713.34] 他电我一下
[9714.12] 那你也电不死啊
[9715.06] 对不对
[9715.5] 然后我们日光柱轰他一发
[9716.78] 如果你不是维京洛托姆
[9717.78] 那我也重创你后面一位群员扫墓就清场了
[9720.08] 所以简简又淡淡啊
[9721.3] 赶赶快赶快赶快啊
[9722.38] 简简又淡淡啊
[9724.84] 这高数轰一发
[9727.56] 打不死就打不死
[9728.4] 没关系
[9733.56] OK啊这么脆
[9735.46] 嘿呦
[9736.24] 精锐害了吗
[9737.28] 没有精准
[9738.04] 还这么脆
[9738.56] 我没见过洛托姆这么脆的啊
[9741.85] 那不没了吗
[9742.69] 你刚还在这一回合打一个
[9744.49] 我这跑友也这么脆
[9747.94] 文艺果的咆哮
[9748.98] 文艺果
[9749.42] 你这打这么多啊
[9750.34] 不应该啊
[9750.82] 不应该
[9751.4] 他是物防型的呀
[9752.96] 他撒个毒嘞
[9754.02] 他就是妙化
[9754.86] 肯定妙化
[9755.83] 你要换掉
[9756.59] 我们就点死他的抛球就得嘞
[9764.92] 不是妙花
[9765.72] 不好意思啊
[9766.12] 是大牛拉
[9767.64] 大牛拉的话直接空气卡嘛
[9769.08] 加炼宝石
[9772.78] 重庆海加电宝石拍吧
[9779.45] 拍谁都可以啊
[9782.81] 你拍金光花
[9791.72] 好拍的是喷火龙啊
[9793.44] 那力量宝石点死了
[9794.64] 点死咆哮虎啊
[9795.7] 那你刚才杀风妖精干啥
[9797.12] 一会打死一个
[9797.84] 真快啊
[9798.28] 打这游戏打的拍谁都可以啊
[9800.72] 是不是你拍这边空气砍
[9802.4] 把这个大牛蛙打死一样的
[9804.28] 没区别
[9804.96] 后面还有个幽尾玄鱼
[9806.08] 绝对最快啊
[9807.719] 点散伙打完啊
[9809.559] 快快快快
[9810.199] 如果都没把都这么快就好了
[9811.939] 简简又单单啊
[9812.919] 简简又单单
[9823.4] 顺便相当于你做下这个任务啊
[9824.96] 做任务赢点赢点VP啊
[9826.72] 现在VP还有外面可以兑换一些啊
[9829.66] 还有领取一些差不多能到好几万呢
[9834.019] 也没什么东西
[9834.899] 买了就攒着攒着等等等
[9836.339] 等他出新道具再买啊
[9838.399] 该买的都买的差不多了啊
[9840.019] 这个是加木鸟的顺风队啊
[9841.61] 啊对他顺风就得了
[9842.57] 还有个鬼剑啊
[9844.969] 嗯他这个打不过谁
[9846.329] 打不过这外喷的明显打不过外喷啊
[9847.969] 我上你看他选人都是这样
[9851.57] 你看快的跟啥一样啊
[9853.05] 就一秒钟
[9853.95] 他选人时间90秒
[9855.29] 我五秒钟选完
[9859.74] 没有比这个更简单的了啊
[9861.22] 太简单了
[9862.08] 风妖精呢还有金文花都舍弃了保护
[9868.4] 这里我也来对开一个什么对
[9870.52] 开一个空间怎么样
[9871.86] 你说你也开空间
[9873.08] 一般来说我们不开空间了
[9894.7] 来了赶赶快赶快赶快
[9905.86] 怎么选
[9906.46] 兄弟家门鸟洛托姆
[9908.16] OK啊
[9909.42] 加秒了
[9909.82] 直接把他点了
[9910.3] 不就完了吗
[9911.12] 我顺风他也顺风
[9912.44] 那你说要不要我们空间一下
[9914.16] 他后面是换地啊
[9915.72] 嗯我们是一位咸鱼嘛
[9921.04] 我耍个小聪明
[9937.74] 不耍小聪明了啊
[9939.08] 哎呀他也顺风
[9941.62] 你又耍小聪明
[9942.78] 开个空间
[9943.32] 他顺风啊
[9944.619] 那都开等于没开啊
[9946.459] 但是我们这都开
[9947.499] 我也没劣势啊
[9948.299] 对不对
[9948.619] 我也没劣势
[9950.77] 然后电宝石点了个加木鸟吧
[9952.41] 加木鸟脆皮一个一下点死啊
[9954.29] 死的跟啥一样
[9955.43] 脆的跟个啥
[9960.28] 他水泡没问题
[9962.28] 腰带的嘛
[9962.84] 你水炮也无所谓啊
[9963.92] 对不对
[9965.48] 所以这个并不亏
[9970.98] 我还想着我开空间嘞
[9976.34] 后面谁吗
[9977.42] 怀帝
[9980.9] 啊地龙啊
[9981.82] 地龙没关系
[9982.5] 地龙你打不过这个谁啊
[9985.22] 啊月亮之力
[9989.28] 能量球压他血线就可以了
[9990.92] 压他血线
[9991.5] 压完以后
[9992.08] 后面的好收割嘛
[9993.06] 压了血以后扫墓就清场了
[9995.92] 又维京锁地震了
[10011.1] 哇哦原来是马嘎地龙啊
[10013.04] 他这个队不是马嘎华帝吗
[10015.1] 你看他这个队只可能马哥怀1D啊
[10017.1] 没想到还有这个马嘎闪光地龙
[10022.9] 你看你速度减了还尴尬嘞
[10024.54] 还没我快
[10025.02] 是不是
[10029.72] 哦还是比我们快
[10040.26] 那也不影响啊
[10041.18] 你的喷火
[10041.7] 你的这个啥
[10042.38] 你的这个这个地龙没有封妖精快
[10050.54] 什么都没伤害
[10052.58] 精伤害了吗
[10056.1] 喂你不能这样啊
[10058.42] 完了完了完了完了完了
[10060.36] 那我只能扫墓了
[10061.54] 现在没他快啊
[10064.86] 我直接哭了呀
[10067] 等一下我看风向镜的速度翻155
[10069.38] 这边152
[10073.84] 反正你比他快
[10074.68] 他不是急速
[10075.24] 说明我一边点一个结束了呀
[10079.82] 地龙还有39%的血啊
[10083.5] 哇这么坑我唉麻痹又坑一手唉
[10087.61] 怎么老是现在这就越打照面
[10089.25] 他就越越出问题呢
[10090.29] 这些东西我越能再点
[10091.77] 这边日光束射骆驼们就结
[10093.09] 这游戏就结束了
[10094.17] 我不知道这有什么好玩的
[10097.49] 他点的10万伏特啊
[10098.91] 再来一次吧
[10101.13] 再让他一辈子点地震的
[10104.58] 流光入射
[10106.41] 当然你说唉
[10107.99] 麻痹都事道到如今了
[10109.35] 本来我越来就打右边
[10110.41] 然后就光速点左边就简简单单的事情
[10112.21] 我我2分钟就要打完的
[10115.28] 我打完我下班了
[10117.2] 是不是我也和星野去吃烧烤去了
[10122.66] 再来一次啊
[10123.3] 一辈子地震去吧
[10124.12] 喜欢地震吧
[10124.9] 等会最后一次震队友啊
[10126.22] 正花地是吧
[10126.86] 他没有花你
[10127.3] 他有鬼剑
[10127.7] 他说我震鬼剑
[10128.26] 那震死你鬼剑吧啊这这时光速先射了啊
[10132.01] 他地龙没我们快
[10132.87] 地龙92的速度种族吗
[10134.25] 我们是100没
[10135.69] 这个地龙还拉了
[10136.53] 反而如果射不射得死啊
[10139.36] 满血啊
[10140] 满血射死了
[10143.44] 罗德姆血157
[10148] 那他要震队友啊
[10149.12] 完了完了这下这下完了完蛋了
[10150.72] 怎么完蛋了
[10151.32] 他最后只是鬼剑的话
[10152.52] 那他要把鬼剑给震震
[10153.84] 震麻了啊
[10155.61] 鬼剑说我今天早了
[10159.82] 好的点了啊
[10160.62] 最后这估计是鬼剑
[10162.52] 最后这你想想他加木鸟死了
[10164.79] 洛托姆死了
[10165.59] 不管你是肯定是鬼剑荒地
[10167.15] 因为要马了嘛
[10167.93] 他这肯定不是花地
[10168.83] 估计是鬼剑
[10169.43] 他说完了
[10170.27] 我自己震死自己啊
[10172.279] 这不就着了吗
[10174.919] 所以他就不给你看了
[10176.039] 不给你看了
[10179.5] 挣自己挺好的
[10180.58] 没什么不好
[10190.42] 哎呀什么狠辣椒
[10191.5] 狠辣椒都打不过这个外喷的不用管他
[10193.36] 那还是一样的
[10194.22] 他这个是沙包队啊
[10195.1] 沙包队带很辣椒的沙包队
[10196.529] 那先给你撒个毒吧
[10197.609] 撒毒的话
[10197.969] 他后面都会中毒吗
[10198.769] 都会中毒
[10199.289] OK的
[10199.529] 然后非常精
[10200.26] 然后后面的话还是这两只啊
[10201.76] 呃需不需要啊
[10202.82] 不需要就外分啊
[10203.58] 外分外分壮大很辣椒啊
[10204.88] 他应该不会上狠辣椒吧
[10205.98] 直接马嘎马嘎这个班格拉斯
[10207.529] 因为这狠辣椒打这个WIFI是没屁用的啊
[10209.689] 直接走起
[10213.32] 然后他刚才如果健美的话
[10214.72] 等会再来一次
[10215.24] 他健美就行了
[10215.8] 一辈子健美去吧
[10216.48] 我快快快快
[10217.22] 然后是洛托姆啊
[10218.16] 嗯嗯大概就这样
[10219.77] 三藏文化打不过这个三藏龙打不过风妖精啊
[10223.15] 主要是还是上班鼠吧
[10224.27] 白鼠嗯
[10228.22] 你敢上这两个呀
[10231.12] 那么这个达达利亚的血线加月亮之上
[10234.2] 把万拉点了呗
[10238.94] 大德利
[10242.58] 伊朗之力单杠来说
[10245.429] 我顶得了好半个时
[10247.869] 马克进化当然顶得了嗯
[10250.11] 这个没关系啊
[10250.85] 顶着了没关系
[10251.49] 后面有外喷呐
[10252.23] 我压这个班给老师血线啊
[10253.79] 当然多拉贡当死啊
[10254.97] 小心多拉贡荡死啊
[10255.81] 兄弟
[10258.62] 到底领能量球都是90威力嘛一样的啊
[10261] 他遇到这些后一法伤害如何
[10262.5] 妖精之羽伤害
[10263.32] 我去不行啊
[10264.1] 班戈拉特防那么高
[10265.7] 打不动
[10266.54] 刚才不用打他啊
[10268.82] 达德利来一下嗯
[10270.78] 伤害还不错
[10271.38] 你看他要死了半个小时也就不过如此啊
[10276.42] 这边岩崩
[10279.42] 伤害不高
[10282.079] 都帮你撒一下
[10285.48] 要么攻掉非要金
[10286.64] 那没问题啊
[10287.12] Viper一上来热风清场了呀
[10289.029] 是不是进场了
[10290.289] 他他不敢见梅
[10291.389] 也不敢开顺风啊
[10292.349] 因为风元九再来次嘛
[10293.509] 没办法
[10294.109] 所以的话他先把佛原酒给宰了
[10295.629] 没毛病啊
[10296.189] 这没毛病
[10297.36] 然后我们热风不就清场了吗
[10307.66] 剩饭的刚才样啊
[10308.82] 热风加上大飞地点
[10310.66] 左边左边还有谁
[10311.38] 我看下看看左边还有谁
[10314.15] 左边还有一个龙头地鼠啊
[10316.03] 还有个洛托姆啊
[10318.33] 能量球吧啊能量球比较好
[10323.89] 或者你说他有三头龙
[10325.05] 有可能嗯
[10333.86] S特龙或者是洛托姆
[10344.1] 热风啊
[10347.11] 班戈老师走啊
[10348.23] 半个来不走
[10348.79] 我去三个来不走不走
[10349.87] 你不是死了吗
[10350.43] 不走
[10352.96] 不走直接打死啊
[10355.32] 我点的力量宝石嘛
[10356.76] 看哪个贯穿性好
[10359.349] 那这里那个谁就死了呀
[10361.8] 热风我去这个人
[10363] 你看这人都直接是双杀了
[10365.24] 兄弟你这个是不不走啊
[10368.1] 那必须得走啊啊直接秒了
[10372.35] 这这这就这么猛啊
[10373.83] 头铁他说我后面有能打你的
[10376.59] 你后面是何许人也
[10378.88] 我还在想点力量宝石还是点点能量球
[10381.64] 结果人家直接就给你双卖了
[10383.96] 后面有龙头地鼠啊
[10385.32] 你龙头地鼠也没我快啊
[10387.45] 龙宫地图有没问题
[10389.09] 还有谁啊
[10391.21] 原来是洛托姆啊
[10391.97] 那简单的能量球打洛托姆
[10393.37] 然后热风完事了
[10395.57] 好能量球啊
[10399.01] 热风是吧
[10402.08] 结束嘞
[10405.72] 这俩都中不了毒
[10406.64] 这个毒满地又没用了啊
[10409.81] 这风打出腰带
[10412.01] 然后能量球落落后不就死了
[10417.64] 你说龙地鼠先动啊
[10418.8] 龙地鼠先动
[10419.44] 他地震或者是铁头好
[10422.96] 地震没问题
[10423.64] 杀了金光花
[10424.26] 10万伏特打不死我们了
[10425.2] 不用担心
[10425.94] 因为歪风特防115种族嘛
[10427.64] 他特防还是比较高的
[10428.72] 最终右有权与扫墓就清场了
[10431.29] 好随便打
[10432.35] 这边史福特洛托姆的话是往右火
[10434.73] 现在也吃不了火
[10435.37] 是不是吃不了苦啊
[10437.17] 进攻方阵亡就行了
[10438.35] 快啊下一波就打完了
[10441.28] 水炮啊
[10442.48] 10万伏特10万伏特不会miss
[10443.6] 单打省的
[10444.08] 而且他麻痹
[10444.72] 别这样打不死
[10445.96] 对不对
[10446.2] 你看
[10448.8] OK结束扫墓
[10453.76] 扫墓加热风啊就完事了
[10457.389] 啊不这样啊
[10459.429] 扫墓
[10461.93] 假如日光束
[10462.77] 对不对
[10463.29] 我不miss吧
[10464.59] 哎我不miss啊
[10465.77] 我不miss
[10466.47] 66%的血
[10467.53] 刚好他也吃不了
[10468.53] 文月果
[10468.89] 直接给他打死
[10469.76] 龙王地主先动
[10470.64] 他肯定我们都先动啊
[10471.8] 他肯定不是那个啥龙地主
[10473.36] 怂一下
[10473.6] 没关系啊
[10474.08] 这不知道是谁打死
[10475.2] 不要miss啊
[10476.16] 不要miss
[10477.17] 不要出意外
[10482.78] 然后这高数解决
[10485.49] 刚才我一直在想那个金花点不点能量球啊
[10488.01] 因为对面后面是洛托姆或者是龙地鼠的话
[10490.53] 点能量球都不亏
[10491.49] 但如果对面是三头龙
[10492.93] 三头龙
[10493.45] 那就不行了
[10494.05] 这个血量必死啊
[10496.85] 罗托姆他只做只落草
[10498.93] 他可以带抗草果
[10499.69] 那一般都是我右火呀
[10500.87] 点扫墓柔光术
[10506.79] 快又一把了又一把结束了
[10508.15] 我去真快
[10513.36] 阿嫂
[10516.74] 从三岁小朋友到80岁老太太都可以玩啊
[10519.46] 简简单单啊
[10520.22] 真简简单单都不太动脑子
[10521.86] 我觉得打起来比较轻松
[10526.26] 而且打的也快嘛
[10527.42] 你赢了输了就点点快点快点点啊
[10529.92] 不要纠结啥
[10534.18] 哎没想到啊
[10536.12] 这个连胜呢
[10537.1] 结果直接大师了啊
[10539.209] 快不快啊
[10540.009] 好快啊
[10541.609] 嗯结束对战
[10542.649] 他还哦
[10544.06] 这个剧我还没看过吗
[10545.58] 哎不对呀
[10546.88] 我之前一直打这个剧没看过吗
[10550.21] 好吧
[10550.69] 领一下奖励啊
[10551.33] 领下奖励啊
[10553.05] 先把这个奖励领了嘛
[10561.24] 为下次准备啊
[10562.44] 多少了8万多啊
[10563.56] 你看多的很啊
[10564.2] 还这还认
[10564.72] 我都领下
[10565.4] 领下那个成就
[10566.63] 那里我都没领啊
[10567.35] 都没领
[10567.79] 领的话
[10568.23] 你更多有十几万的
[10569.27] 有10万
[10569.59] 这个我都没领过
[10570.27] 从来没领过
[10570.75] 懒得领啊
[10571.23] 懒得领
[10571.69] 不够了再去领嘛
[10573] 那本期视频就到这里吧
[10574.56] 大家这个想打的快的
[10576.88] 真的你就玩这个劫难速攻队
[10578.56] 脑子都不用动
[10579.26] 就打就行了
[10580.08] 简简又单单啊
[10580.84] 喷火龙没有比这更简单的了
[10582.32] 我们下期再见
